id,language,set,key,text,created,updated,delete
3720,english,aquire_admin,"aquire admin input import_as_select","Import orders as...","2020-02-20 16:03:02","2020-02-20 16:03:02",NULL
3722,english,require_admin,"require admin title pieces",Pieces,"2020-02-20 16:03:02","2020-02-20 16:03:02",NULL
3723,english,require_admin,"require admin title boxes",Boxes,"2020-02-20 16:03:02","2020-02-20 16:03:02",NULL
3724,english,require_admin,"require admin title product_overview","%s Product Overview","2020-02-20 16:03:02","2020-02-20 16:03:02",NULL
3725,english,require_admin,"require admin title action_messages","Action Messages","2020-02-20 16:03:02","2020-02-20 16:03:02",NULL
3726,english,require_admin,"require admin title descriptive_data","Descriptive Data","2020-02-20 16:03:02","2020-02-20 16:03:02",NULL
3727,english,require_admin,"require admin title transfer_journals","Transfer Journals","2020-02-20 16:03:02","2020-02-20 16:03:02",NULL
3728,english,require_admin,"require admin title purchase_orders","Purchase Orders","2020-02-20 16:03:02","2020-02-20 16:03:02",NULL
3729,english,require_admin,"require admin title monthly_forecast","Monthly Forecast","2020-02-20 16:03:02","2020-02-20 16:03:02",NULL
3730,english,require_admin,"require admin title offsite","Off Site","2020-02-20 16:03:02","2020-02-20 16:03:02",NULL
3731,english,require_admin,"require admin title onsite","On Site","2020-02-20 16:03:02","2020-02-20 16:03:02",NULL
3732,english,require_admin,"require admin title mini_cart_title","Basket Summary","2020-02-20 16:03:02","2020-02-20 16:03:02",NULL
3733,english,require_admin,"require admin title order",Order,"2020-02-20 16:03:02","2020-02-20 16:03:02",NULL
3734,english,require_admin,"require admin title order_week_delete","Delete Week from Basket","2020-02-20 16:03:02","2020-02-20 16:03:02",NULL
3735,english,require_admin,"require admin title order_item_delete","Delete Item from Basket","2020-02-20 16:03:02","2020-02-20 16:03:02",NULL
3736,english,require_admin,"require admin title commit_order","Commit Order","2020-02-20 16:03:02","2020-02-20 16:03:02",NULL
3737,english,require_admin,"require admin title edit_order_item","Edit %s","2020-02-20 16:03:02","2020-02-20 16:03:02",NULL
3738,english,require_admin,"require admin button order",Order,"2020-02-20 16:03:02","2020-02-20 16:03:02",NULL
3739,english,require_admin,"require admin button continue_ordering","Continue Ordering","2020-02-20 16:03:02","2020-02-20 16:03:02",NULL
3740,english,require_admin,"require admin button post",Post,"2020-02-20 16:03:02","2020-02-20 16:03:02",NULL
3741,english,require_admin,"require admin button commit",Commit,"2020-02-20 16:03:02","2020-02-20 16:03:02",NULL
3742,english,require_admin,"require admin button update_basket","Update the Basket","2020-02-20 16:03:02","2020-02-20 16:03:02",NULL
3743,english,require_admin,"require admin button view_last_basket","View Last Order","2020-02-20 16:03:02","2020-02-20 16:03:02",NULL
3744,english,require_admin,"require admin validate quantity",Quantity,"2020-02-20 16:03:02","2020-02-20 16:03:02",NULL
3745,english,require_admin,"require admin msg commit_confirm","Are you sure you want to continue and confirm this order.<br/>This will end editing tools and allow you to export data; this cannot be undone.","2020-02-20 16:03:02","2020-02-20 16:03:02",NULL
3746,english,require_admin,"require admin tooltip product_information","Product State Information","2020-02-20 16:03:02","2020-02-20 16:03:02",NULL
3747,english,require_admin,"require admin tooltip under_moq","This order is under Minimum Order Quantities","2020-02-20 16:03:02","2020-02-20 16:03:02",NULL
3748,english,require_admin,"require admin col week_quantity_total",Totals,"2021-06-21 16:58:00","2021-06-21 16:58:00",NULL
3749,english,require_admin,"require admin col week_cost_total","Cost Totals","2021-06-21 16:58:00","2021-06-21 16:58:00",NULL
3750,english,require_admin,"require admin col quantity",Quantity,"2020-02-20 16:03:02","2020-02-20 16:03:02",NULL
3751,english,require_admin,"require admin col delivery_date","Delivery Date","2020-02-20 16:03:02","2020-02-20 16:03:02",NULL
3752,english,require_admin,"require admin col reference",Reference,"2020-02-20 16:03:02","2020-02-20 16:03:02",NULL
3753,english,require_admin,"require admin col date",Date,"2020-02-20 16:03:02","2020-02-20 16:03:02",NULL
3754,english,require_admin,"require admin col category",Category,"2020-02-20 16:03:02","2020-02-20 16:03:02",NULL
3755,english,require_admin,"require admin col rounding_percentage","Rounding %","2020-02-20 16:03:02","2020-02-20 16:03:02",NULL
3756,english,require_admin,"require admin col forecasted_demand","Forecasted Demand (for this month)","2020-02-20 16:03:02","2020-02-20 16:03:02",NULL
3757,english,require_admin,"require admin col demand_met_this_month","% of demand met (for this month)","2020-02-20 16:03:02","2020-02-20 16:03:02",NULL
3758,english,require_admin,"require admin col on_hand_stock","On hand stock","2020-02-20 16:03:02","2020-02-20 16:03:02",NULL
3759,english,require_admin,"require admin col month_to_date","Month to date","2020-02-20 16:03:02","2020-02-20 16:03:02",NULL
3760,english,require_admin,"require admin col total_pieces","Total Pieces","2020-02-20 16:03:02","2020-02-20 16:03:02",NULL
3761,english,require_admin,"require admin col total_cost","Total Cost","2020-02-20 16:03:02","2020-02-20 16:03:02",NULL
3762,english,require_admin,"require admin col number_of_boxes","Number of boxes","2020-02-20 16:03:02","2020-02-20 16:03:02",NULL
3763,english,require_admin,"require admin col pieces_per_box","Pieces per box","2020-02-20 16:03:02","2020-02-20 16:03:02",NULL
3764,english,require_admin,"require admin col week",Week,"2020-02-20 16:03:02","2020-02-20 16:03:02",NULL
3765,english,require_admin,"require admin col total_value","Total Value","2020-02-20 16:03:02","2020-02-20 16:03:02",NULL
3766,english,require_admin,"require admin col no_of_pieces","Number of Pieces","2020-02-20 16:03:02","2020-02-20 16:03:02",NULL
3767,english,require_admin,"require admin col line_price","Line Price","2020-02-20 16:03:02","2020-02-20 16:03:02",NULL
3768,english,require_admin,"require admin col line_total","Line Total","2020-02-20 16:03:02","2020-02-20 16:03:02",NULL
3769,english,require_admin,"require admin input quantity",Quantity,"2020-02-20 16:03:02","2020-02-20 16:03:02",NULL
3770,english,require_admin,"require admin input delivery_date","Delivery Date","2020-02-20 16:03:02","2020-02-20 16:03:02",NULL
3771,english,require_admin,"require admin input reference",Reference,"2020-02-20 16:03:02","2020-02-20 16:03:02",NULL
3773,english,require_admin,"require admin input category",Category,"2020-02-20 16:03:02","2020-02-20 16:03:02",NULL
3774,english,require_admin,"require admin input rounding_percentage","Rounding %","2020-02-20 16:03:02","2020-02-20 16:03:02",NULL
3775,english,require_admin,"require admin input forecasted_demand","Forecasted Demand","2020-02-20 16:03:02","2020-02-20 16:03:02",NULL
3776,english,require_admin,"require admin input demand_met_this_month","% of demand met this month","2020-02-20 16:03:02","2020-02-20 16:03:02",NULL
3777,english,require_admin,"require admin input on_hand_stock","On hand stock","2020-02-20 16:03:02","2020-02-20 16:03:02",NULL
3778,english,require_admin,"require admin input month_to_date","Month to date","2020-02-20 16:03:02","2020-02-20 16:03:02",NULL
3779,english,require_admin,"require admin input total_pieces","Total Pieces","2020-02-20 16:03:02","2020-02-20 16:03:02",NULL
3780,english,require_admin,"require admin input total_cost","Total Cost","2020-02-20 16:03:02","2020-02-20 16:03:02",NULL
3781,english,require_admin,"require admin input number_of_boxes","Number of boxes","2020-02-20 16:03:02","2020-02-20 16:03:02",NULL
3782,english,require_admin,"require admin input pieces_per_box","Pieces per box","2020-02-20 16:03:02","2020-02-20 16:03:02",NULL
3783,english,require_admin,"require admin input week",Week,"2020-02-20 16:03:02","2020-02-20 16:03:02",NULL
3784,english,require_admin,"require admin input total_value","Total Value","2020-02-20 16:03:02","2020-02-20 16:03:02",NULL
3785,english,require_admin,"require admin input no_of_pieces","Number of Pieces","2020-02-20 16:03:02","2020-02-20 16:03:02",NULL
3786,english,require_admin,"require admin input line_price","Line Price","2020-02-20 16:03:02","2020-02-20 16:03:02",NULL
3787,english,require_admin,"require admin input line_total","Line Total","2020-02-20 16:03:02","2020-02-20 16:03:02",NULL
3788,english,require_admin,"require admin title urgent_all","Urgent – All – Out of Stock","2020-03-05 11:09:21","2020-03-05 11:09:21",NULL
3789,english,require_admin,"require admin title urgent_main","Urgent – On SIte – Out of Stock","2020-03-05 11:09:21","2020-03-05 11:09:21",NULL
3790,english,require_admin,"require admin title alert_all","Alert – All – PO Required","2020-03-05 11:09:21","2020-03-05 11:09:21",NULL
3791,english,require_admin,"require admin title alert_main","Alert – On Site – TJ Required","2020-03-05 11:09:21","2020-03-05 11:09:21",NULL
3792,english,require_admin,"require admin title warning_po","Warning - On Site - PO Required","2020-03-05 11:09:21","2020-03-05 11:09:21",NULL
3793,english,require_admin,"require admin title warning_tj","Warning - On Site - TJ Required","2020-03-05 11:09:21","2020-03-05 11:09:21",NULL
3794,english,require_admin,"require admin title discontinued",Discontinued,"2020-03-05 11:09:21","2020-03-05 11:09:21",NULL
3795,english,require_admin,"require admin title no_messages","No Messages","2020-03-05 11:09:21","2020-03-05 11:09:21",NULL
3796,english,require_admin,"require admin msg urgent_all","There is no stock in any warehouses, a Purchase Order is urgently required or an extended period of 2 or 3 months without stock could be the implication.","2020-03-05 11:09:21","2020-03-05 11:09:21",NULL
3797,english,require_admin,"require admin msg urgent_main","There is zero stock in the on-site warehouse but there is some in the off-site warehouse. Raising a Transfer Journal now is urgently required.","2020-03-05 11:09:21","2020-03-05 11:09:21",NULL
3798,english,require_admin,"require admin msg alert_all","Even with the stock in the on-site warehouse and off-site warehouse combined insufficient stock is available to fulfil the forecast so a Purchase Order should be raised.","2020-03-05 11:09:21","2020-03-05 11:09:21",NULL
3799,english,require_admin,"require admin msg alert_main","Some stock in the on-site warehouse now but not enough to cover the forecast, however stock is available off-site so a Transfer Journal should be raised.","2020-03-05 11:09:21","2020-03-05 11:09:21",NULL
3800,english,require_admin,"require admin msg warning_po","Even with stock in the on-site and off-site warehouses combined there is not enough stock to cover the forecast, however a Purchase Order has been raised.","2020-03-05 11:09:21","2020-03-05 11:09:21",NULL
3801,english,require_admin,"require admin msg warning_tj","There is some stock in the on-site warehouse, not enough to cover the forecast, but a Transfer Journal has been raised and is en-route.","2020-03-05 11:09:21","2020-03-05 11:09:21",NULL
3802,english,require_admin,"require admin msg discontinued","Discontinued title; ignore stock position.","2020-03-05 11:09:21","2020-03-05 11:09:21",NULL
3803,english,require_admin,"require admin msg no_messages","No action required. Sufficient stock is available and/or Transfer Journal's in place and/or Purchase Order's in place.","2020-03-05 11:09:21","2020-03-05 11:09:21",NULL
3804,english,core,"core distributor",Distributor,"2020-03-05 11:17:56","2020-03-05 11:17:56",NULL
3805,english,users_admin,"users admin title resources_category_access","Resources Category Access Management","2020-03-05 11:17:56","2020-03-05 11:17:56",NULL
3806,english,users_admin,"users admin title resources_section_access","Resources Section Access Management","2020-03-05 11:17:56","2020-03-05 11:17:56",NULL
3807,english,users_admin,"users admin title resources_items_access","Resources Items Access Management","2020-03-05 11:17:56","2020-03-05 11:17:56",NULL
3808,english,users_admin,"users admin title asset_management","Asset Management","2020-03-05 11:17:56","2020-03-05 11:17:56",NULL
3809,english,users_admin,"users admin title asset_access","Asset Access","2020-03-05 11:17:56","2020-03-05 11:17:56",NULL
3812,english,users_admin,"users admin msg no_password","<strong>No Password Set</strong> This user will need a password for App access.","2020-03-05 11:17:56","2020-03-05 11:17:56",NULL
3813,english,users_admin,"users admin msg tick_categories","Tick categories that this user <strong>should</strong> be able to access.","2020-03-05 11:17:56","2020-03-05 11:17:56",NULL
3814,english,users_admin,"users admin msg tick_section","Tick section that this user <strong>should</strong> be able to access.","2020-03-05 11:17:56","2020-03-05 11:17:56",NULL
3815,english,users_admin,"users admin msg select_items","Select items that this user <strong>should not</strong> be able to access.","2020-03-05 11:17:56","2020-03-05 11:17:56",NULL
3816,english,users_admin,"users admin msg ensure_user_has_password_permissions","Ensure the user has a password set and the permissions have been set below to access the app. Admins and super admins do <strong>not</strong> need permissions to be set.","2020-03-05 11:17:56","2020-03-05 11:17:56",NULL
3817,english,users_admin,"users admin col history_heraldry","History & Heraldry","2020-03-05 11:17:56","2020-03-05 11:17:56",NULL
3818,english,users_admin,"users admin col heart_home","Heart & Home","2020-03-05 11:17:56","2020-03-05 11:17:56",NULL
3819,english,users_admin,"users admin col merchandiser",Merchandiser,"2020-03-05 11:17:56","2020-03-05 11:17:56",NULL
3820,english,users_admin,"users admin col show_exhibitions",Show/Exhibitions,"2020-03-05 11:17:56","2020-03-05 11:17:56",NULL
3821,english,users_admin,"users admin col distributor",Distributor,"2020-03-05 11:17:56","2020-03-05 11:17:56",NULL
3822,english,users_admin,"users admin input history_heraldry","History & Heraldry","2020-03-05 11:17:56","2020-03-05 11:17:56",NULL
3823,english,users_admin,"users admin input heart_home","Heart & Home","2020-03-05 11:17:56","2020-03-05 11:17:56",NULL
